Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7057142857142857,0.7070004556846663,0.9016258086671394,0.002540908247148957
5,0.7046078431372549,0.7066774891774891,0.9013772389125212,0.002603405954457131
9,0.7223389355742297,0.723327067669173,0.9072195666676514,0.0027465704242054484
13,0.6928851540616245,0.6939160401002507,0.8973715456250739,0.005435307293045087
17,0.7009663865546218,0.7020337776258829,0.8999636653668913,0.004120558176387927
