Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8466666666666667,0.8466666666666667,0.9233333333333335,0.0018845097223917644
2,0.8266666666666668,0.8266666666666668,0.9133333333333334,0.004574035008748372
3,0.9,0.9,0.95,0.007524105707804362
4,0.8200000000000001,0.8200000000000001,0.9099999999999999,0.007536047299702963
