Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.803267973856209,0.8036507936507936,0.9001709401709401,0.0004241054354150311
4,0.8202614379084967,0.8179761904761904,0.9098562548562548,0.000571836521422941
7,0.7823529411764707,0.7886507936507937,0.8895299145299145,0.0004672428361730639
10,0.8209150326797385,0.825436507936508,0.9096425796425797,0.0005372782937841478
13,0.8032679738562092,0.8098412698412698,0.9001709401709401,0.0005667981758616328
