Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8215686274509805,0.8240079365079366,0.9109557109557109,0.002579255431306128
4,0.7761437908496732,0.7866269841269842,0.8874708624708625,0.013421177240758161
7,0.8434640522875817,0.8532539682539684,0.9216472416472417,0.015071801422468199
10,0.815686274509804,0.8266666666666668,0.9081002331002331,0.015188153896456452
13,0.8369281045751634,0.8438095238095238,0.9167469567469567,0.015274983371784484
