Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.9133333333333334,0.9133333333333334,0.9566666666666667,0.00044639269510904947
2,0.8800000000000001,0.8800000000000001,0.9400000000000001,0.0004284969965616862
3,0.8400000000000001,0.8399999999999999,0.9200000000000002,0.0004422982533772786
4,0.7933333333333333,0.7933333333333333,0.8966666666666667,0.00041622797648111973
