Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8266666666666665,0.8266666666666665,0.9133333333333333,0.0016606696446736652
2,0.8466666666666667,0.8466666666666667,0.9233333333333335,0.00161007563273112
3,0.8466666666666667,0.8466666666666667,0.9233333333333335,0.0016069873174031576
4,0.8200000000000001,0.8200000000000001,0.9099999999999999,0.0015087509155273437
