Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7198319327731093,0.7212104123946229,0.906368875300327,0.06636685650555695
5,0.7175910364145659,0.7185705741626796,0.9055161468795543,0.2309987017754413
9,0.7258823529411764,0.7275054112554112,0.9084036055230612,0.19066310578367623
13,0.7270308123249299,0.7289223057644111,0.9088374886761983,0.1630492268757326
17,0.7176890756302521,0.7192532467532466,0.9056752586011658,0.19499851064521725
