Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8067355889724309,0.986031746031746,0.5043290043290043,0.00299384405738429
8,0.7890664160401003,0.9803174603174604,0.4675324675324676,0.0032399597547406846
15,0.8208020050125313,0.9944444444444445,0.5274891774891775,0.004297415154022083
22,0.7909461152882205,0.986111111111111,0.46298701298701295,0.0035264914495903147
29,0.806766917293233,0.9832539682539683,0.5093073593073593,0.004401348363187977
