Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7022689075630252,0.7039231601731601,0.9005704149680964,0.0022200263448122165
5,0.6880952380952381,0.6894255525176577,0.8958635414204972,0.0029992404004104997
9,0.7400700280112045,0.7409253246753247,0.9131823852111152,0.0028903286664091906
13,0.7282492997198879,0.7292615060378218,0.9091554351786207,0.0025132879022122766
17,0.7140336134453781,0.7156764069264069,0.9044363239247313,0.002709180811206166
