Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8137844611528822,0.9775396825396825,0.5380952380952382,0.00375450985473499
8,0.8242794486215539,0.9915873015873016,0.5422077922077922,0.0038573851486794035
15,0.7961779448621553,0.9746825396825397,0.49480519480519475,0.003760001683294922
22,0.8171992481203008,0.9888095238095238,0.5281385281385282,0.004296494658130751
29,0.8119987468671679,0.9776190476190475,0.5322510822510822,0.003649384246434185
