Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7790196078431373,0.7806439393939394,0.9261792508566702,0.002624376331056868
5,0.7730532212885153,0.7754212235133287,0.9242664022805152,0.0027362678431663194
9,0.7861484593837534,0.787732683982684,0.9285217915485054,0.0029284944387377144
13,0.8003221288515407,0.8019201412622465,0.9332412843652763,0.00266689723947135
17,0.790826330532213,0.7926839826839827,0.9301583516729686,0.00294459105205803
