Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8480392156862745,0.846547619047619,0.9238293188293187,0.0008368693925196827
4,0.8205882352941176,0.8272222222222222,0.9104972804972803,0.0008864540679782044
7,0.7928104575163399,0.8003174603174603,0.8965695415695414,0.0009185787899042266
10,0.8535947712418303,0.8650793650793652,0.9292929292929293,0.0017135630246081384
13,0.815686274509804,0.8146428571428572,0.906954156954157,0.0018667813999200956
