Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.9086466165413535,0.9384920634920636,0.8580086580086579,0.015130288581501571
8,0.9244987468671677,0.9609523809523809,0.8638528138528138,0.12047135800048521
15,0.906954887218045,0.9387301587301587,0.854112554112554,0.1394285468604033
22,0.9297932330827068,0.9609523809523809,0.8770562770562771,0.13950364517986327
29,0.9315162907268169,0.9469047619047618,0.9054112554112553,0.1263664375495791
