Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.82,0.82,0.9100000000000001,0.001678336461385091
2,0.8333333333333334,0.8333333333333333,0.9166666666666667,0.0017574294408162436
3,0.8466666666666667,0.8466666666666667,0.9233333333333332,0.0016921138763427734
4,0.8600000000000001,0.8600000000000001,0.9299999999999999,0.00170801321665446
