Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.9068922305764412,0.9330952380952381,0.8632034632034632,0.004274465102599678
8,0.9104636591478696,0.9525396825396826,0.8402597402597403,0.004848701359335342
15,0.9191416040100252,0.9412698412698413,0.8816017316017317,0.007518214353343896
22,0.9385651629072681,0.9526984126984127,0.9149350649350649,0.004936976204241129
29,0.9192982456140351,0.9415873015873016,0.8820346320346321,0.005673318548608843
