Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.9326797385620915,0.9375793650793651,0.9652758352758353,0.0007956408207712609
4,0.8931372549019608,0.8911904761904761,0.9457653457653457,0.0008841489654740477
7,0.8718954248366014,0.8707936507936509,0.9333916083916083,0.000856891644546409
10,0.9434640522875817,0.9429761904761905,0.9713869463869462,0.0009464206259235059
13,0.8928104575163399,0.8944841269841272,0.9445363895363895,0.0009445731935937421
