Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8733333333333333,0.8733333333333334,0.9366666666666668,0.0018596680959065757
2,0.8933333333333333,0.8933333333333333,0.9466666666666667,0.004519534111022949
3,0.8799999999999999,0.8799999999999999,0.9400000000000001,0.007544029553731284
4,0.9066666666666666,0.9066666666666666,0.9533333333333334,0.007430976231892904
