Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8259711779448622,0.9832539682539683,0.5608225108225108,0.016713885877066688
8,0.8207393483709273,0.9943650793650793,0.5281385281385281,0.1282135948501434
15,0.7979636591478697,0.9692063492063492,0.5097402597402597,0.14475213581308685
22,0.799812030075188,0.9833333333333334,0.49004329004329,0.14049571203558067
29,0.8331140350877193,0.9718253968253968,0.5997835497835499,0.13427853377391222
