Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.0,0.0,0.0,0.0
4,0.8879084967320262,0.8830555555555556,0.942898212898213,0.008794074666266348
7,0.927124183006536,0.9253174603174603,0.9631779331779333,0.00884585294848174
10,0.8823529411764707,0.8773015873015872,0.9382167832167833,0.009476497905706267
13,0.9107843137254902,0.9114285714285714,0.9547668997668997,0.010043035846909666
