Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7884173669467788,0.7903400546821598,0.9292730027029421,0.0024206092010359134
5,0.7826470588235294,0.7843497949419002,0.9273689269959432,0.0026218460320758556
9,0.7812324929971989,0.7826768626110732,0.9269034787457168,0.0025849037978495537
13,0.774313725490196,0.7761688311688311,0.924570575593761,0.004835457905333918
17,0.7753081232492998,0.7772943722943723,0.9249319617994013,0.004945878191154544
