Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8733333333333334,0.8733333333333334,0.9366666666666668,0.0008083470662434896
2,0.8400000000000001,0.8400000000000001,0.9199999999999999,0.0008137289683024087
3,0.8,0.8,0.9,0.0007680320739746094
4,0.9200000000000002,0.9200000000000002,0.9600000000000002,0.000698108673095703
