Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7056302521008403,0.7064277170198222,0.9015409016946314,0.005826449808286352
5,0.6939915966386555,0.6954329004329004,0.8978058011097326,0.004954434436242453
9,0.7258543417366947,0.7274080086580086,0.9083788131671197,0.005638621053775819
13,0.7021148459383754,0.7036246867167919,0.9004486779461578,0.006550422643079143
17,0.7199159663865545,0.7215459102301207,0.9063262356483122,0.00527223800744663
