Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.95,0.9493650793650794,0.973912198912199,0.0009106563586814732
4,0.927124183006536,0.9271031746031747,0.9617404817404818,0.0010462841956444036
7,0.8996732026143791,0.9026984126984127,0.9481041181041181,0.0009414312886256796
10,0.938562091503268,0.937936507936508,0.9678010878010879,0.0009866073240641677
13,0.9160130718954248,0.9096031746031746,0.9559324009324011,0.0009302852979672499
