Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7257983193277312,0.7276569264069265,0.9084906757109378,0.0027767586307365353
5,0.691624649859944,0.6929329004329003,0.8967774337557606,0.0027221555302456976
9,0.7057703081232494,0.7072772841193894,0.9016630018167315,0.0029222434441916415
13,0.7435294117647059,0.7443506493506494,0.9141767103863877,0.002685779199546793
17,0.725826330532213,0.7277967646388699,0.9084286255858837,0.0028489617239527342
