Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8261437908496733,0.8247619047619048,0.9128865578865579,0.0008243682337742225
4,0.8535947712418303,0.865515873015873,0.9282128982128981,0.0009059201658161636
7,0.8098039215686275,0.8260714285714286,0.9064685314685315,0.0008764658878052157
10,0.8254901960784313,0.8278174603174604,0.9116692566692566,0.0009733814040040657
13,0.7418300653594773,0.7420238095238094,0.8714452214452214,0.0009992389117970187
