Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.9107843137254902,0.9103174603174603,0.9536713286713286,0.0004014461648230459
4,0.9104575163398693,0.9122222222222224,0.9538733488733488,0.0005157347598107032
7,0.9326797385620915,0.9315079365079365,0.9657536907536908,0.0004248090039670857
10,0.9212418300653595,0.9204365079365079,0.9585418285418286,0.0006041060086169274
13,0.9267973856209151,0.925952380952381,0.9614439264439266,0.0004968856674393798
