Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.86,0.86,0.93,0.0008553441365559897
2,0.8200000000000001,0.82,0.9099999999999999,0.0008774073918660482
3,0.7933333333333334,0.7933333333333334,0.8966666666666667,0.0008578983942667642
4,0.8800000000000001,0.8800000000000001,0.9400000000000001,0.0008073838551839192
