Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7056722689075631,0.7069409318751424,0.901606188949939,0.0020110591519780516
5,0.7093417366946778,0.709982911825017,0.9028533056884871,0.002302097145582781
9,0.7010504201680672,0.7023034859876965,0.8999960120524637,0.002082284218122979
13,0.7303921568627452,0.731167976760082,0.9097991933022176,0.0022361272523383135
17,0.7327310924369749,0.7345238095238096,0.9106104821477805,0.0023006370254591403
