Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8260338345864661,0.9831746031746033,0.561038961038961,0.003083908333814234
8,0.8348684210526315,0.9857142857142858,0.5807359307359307,0.0029204522457935457
15,0.7997493734335839,0.9802380952380952,0.49523809523809526,0.0030031708921107432
22,0.8119360902255639,0.9803174603174603,0.5287878787878788,0.0029586679355841235
29,0.8294799498746868,0.983095238095238,0.5705627705627705,0.002892620536617767
