Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8733333333333333,0.8733333333333333,0.9366666666666668,0.0016282176971435549
2,0.8800000000000001,0.8800000000000001,0.9400000000000001,0.0016190195083618166
3,0.8400000000000001,0.8400000000000001,0.9200000000000002,0.0016727638244628906
4,0.8933333333333332,0.8933333333333333,0.9466666666666667,0.0015688244501749673
