Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7911764705882354,0.8055555555555556,0.8975524475524475,0.0025023021729163875
4,0.8366013071895425,0.8402380952380953,0.9179435379435379,0.013215620299569922
7,0.7918300653594772,0.7916269841269841,0.8954234654234654,0.014322526158850176
10,0.7709150326797386,0.7757539682539683,0.8856449106449107,0.01526408366907656
13,0.7532679738562091,0.754563492063492,0.8762885262885263,0.015124544131210426
