Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8400062656641604,0.9858730158730159,0.5948051948051948,0.006023704049581274
8,0.8031954887218046,0.986031746031746,0.4954545454545454,0.006405865817440482
15,0.8313283208020051,0.9915873015873016,0.5612554112554113,0.005758773384237648
22,0.8260651629072682,0.9803968253968254,0.5653679653679653,0.006056930740973107
29,0.8067669172932332,0.9832539682539683,0.5097402597402597,0.005524037886681711
