Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7199719887955183,0.7212095579858738,0.9064452801902398,0.004405405728422961
5,0.7117226890756303,0.713452380952381,0.9037153700913783,0.004617027538497241
9,0.6868907563025209,0.6880032467532468,0.8953822090767656,0.004716028689670295
13,0.7211484593837535,0.7224080086580087,0.9069155472104062,0.0047788069929395405
17,0.717563025210084,0.7196528252449306,0.9056314557977864,0.004647955634012943
