Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8102443609022556,0.9888888888888889,0.5101731601731602,0.002992977885375346
8,0.8014411027568922,0.9831746031746033,0.49437229437229435,0.0035106234532549865
15,0.794423558897243,0.9859523809523809,0.4727272727272728,0.0033586939549386354
22,0.7821741854636591,0.9804761904761904,0.44826839826839826,0.002782896594296123
29,0.819047619047619,0.9777777777777776,0.5523809523809524,0.0035887272659698524
