Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8533333333333333,0.8533333333333332,0.9266666666666667,0.0008238267898559571
2,0.8466666666666667,0.8466666666666667,0.9233333333333335,0.0008345731099446615
3,0.8533333333333335,0.8533333333333333,0.9266666666666667,0.0007780392964680989
4,0.8933333333333333,0.8933333333333333,0.9466666666666667,0.0008000485102335612
