Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8155388471177945,0.9803968253968254,0.5374458874458874,0.004529335064099247
8,0.8171679197994989,0.9635714285714284,0.5707792207792208,0.005192046774957412
15,0.8206766917293233,0.9859523809523809,0.5435064935064935,0.007274399223482997
22,0.8119047619047619,0.9749206349206349,0.5365800865800866,0.006469391969809854
29,0.8067982456140349,0.9721428571428572,0.5274891774891775,0.006753493042518023
