Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8601307189542485,0.8518650793650794,0.9292618492618493,0.0003813218447118024
4,0.7928104575163398,0.792142857142857,0.8983100233100233,0.0005131671631258297
7,0.8137254901960784,0.8251984126984127,0.9068764568764568,0.00041246601179534314
10,0.7856209150326798,0.7895238095238095,0.8924009324009324,0.000497533604989644
13,0.7924836601307189,0.8003968253968254,0.8958896658896658,0.0004912064745535258
