Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.7825770308123249,0.7844904875825929,0.9273379157804561,0.0692432157432332
5,0.7861624649859944,0.787990715424926,0.9284603691559334,0.23313620867181556
9,0.7908823529411764,0.7930619161540214,0.9301277127890032,0.17566615522074763
13,0.8028011204481793,0.8043722943722944,0.9341087675765095,0.1820022090843746
17,0.7825910364145658,0.7842153679653678,0.9274307586454762,0.18187332212757995
