Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.9209899749373432,0.9442063492063492,0.882034632034632,0.004167240043929346
8,0.9157268170426063,0.9414285714285715,0.8725108225108225,0.005440650794440343
15,0.9245300751879698,0.9468253968253968,0.8863636363636364,0.004826864346226953
22,0.9104636591478694,0.9496031746031746,0.8443722943722942,0.0044126713335663455
29,0.9297932330827068,0.9496825396825397,0.8956709956709957,0.0044230108870599505
