Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8173245614035087,0.9888095238095238,0.5283549783549784,0.005769024195527672
8,0.8137531328320801,0.9719047619047618,0.5471861471861471,0.006441581921469897
15,0.8243107769423558,0.9832539682539683,0.5564935064935066,0.010100006736012032
22,0.8155701754385966,0.9748412698412698,0.5484848484848486,0.007187857215565846
29,0.8225250626566416,0.9887301587301588,0.5422077922077922,0.00689429507817242
