Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.8154761904761905,0.9888888888888889,0.522943722943723,0.0008719297952221748
8,0.8295112781954886,0.9805555555555555,0.5742424242424243,0.001197998565539979
15,0.7891290726817043,0.9832539682539683,0.4625541125541126,0.0010574669467476676
22,0.8031954887218046,0.9858730158730159,0.49523809523809514,0.0012044418127016914
29,0.8138471177944862,0.9915873015873016,0.5149350649350649,0.0012972882367614518
