Dimension,Accuracy,Sensitivity,Specificity,Time
1,0.0,0.0,0.0,0.0
4,0.7954248366013071,0.799404761904762,0.8958054908054907,0.008585015932718912
7,0.8186274509803922,0.8299603174603176,0.9103690753690754,0.008847926878461651
10,0.8549019607843137,0.8498809523809523,0.9262626262626263,0.009498767993029426
13,0.8209150326797385,0.8315873015873017,0.9106643356643357,0.009943185834323657
